pair_id,backend,task_id,observation,sample_phase,status,startup_ns,spawn_return_ns,fixture_ready_ns
"formal-minimal-native-small-0600","shell","native-small","minimal","formal","success","466792","22948821150014","22948821460240"
"formal-minimal-native-small-0600","transparent","native-small","minimal","formal","success","919968","22948824711135","22948825514395"
"formal-minimal-native-small-0601","shell","native-small","minimal","formal","success","405453","22948861181847","22948861479411"
"formal-minimal-native-small-0601","transparent","native-small","minimal","formal","success","871594","22948857028330","22948857743887"
"formal-minimal-native-small-0602","shell","native-small","minimal","formal","success","420618","22948864687056","22948864993244"
"formal-minimal-native-small-0602","transparent","native-small","minimal","formal","success","901806","22948868366485","22948869152249"
"formal-minimal-native-small-0603","shell","native-small","minimal","formal","success","435046","22948905255790","22948905570170"
"formal-minimal-native-small-0603","transparent","native-small","minimal","formal","success","930702","22948901084598","22948901907812"
"formal-minimal-native-small-0604","shell","native-small","minimal","formal","success","434981","22948908790955","22948909108784"
"formal-minimal-native-small-0604","transparent","native-small","minimal","formal","success","916604","22948912420391","22948913224039"
"formal-minimal-native-small-0605","shell","native-small","minimal","formal","success","446028","22948949113154","22948949415090"
"formal-minimal-native-small-0605","transparent","native-small","minimal","formal","success","893878","22948944786630","22948945564652"
"formal-minimal-native-small-0606","shell","native-small","minimal","formal","success","430586","22948952756406","22948953071090"
"formal-minimal-native-small-0606","transparent","native-small","minimal","formal","success","931215","22948956376793","22948957153895"
"formal-minimal-native-small-0607","shell","native-small","minimal","formal","success","443873","22948992514882","22948992836122"
"formal-minimal-native-small-0607","transparent","native-small","minimal","formal","success","897232","22948988297857","22948989092882"
"formal-minimal-native-small-0608","shell","native-small","minimal","formal","success","470358","22948996146069","22948996455988"
"formal-minimal-native-small-0608","transparent","native-small","minimal","formal","success","962765","22948999687490","22949000533974"
"formal-minimal-native-small-0609","shell","native-small","minimal","formal","success","409689","22949037371709","22949037673789"
"formal-minimal-native-small-0609","transparent","native-small","minimal","formal","success","1018546","22949033101115","22949033936891"
"formal-minimal-native-small-0610","shell","native-small","minimal","formal","success","404237","22949041054087","22949041319329"
"formal-minimal-native-small-0610","transparent","native-small","minimal","formal","success","986563","22949044371384","22949045257718"
"formal-minimal-native-small-0611","shell","native-small","minimal","formal","success","432645","22949081643273","22949081947830"
"formal-minimal-native-small-0611","transparent","native-small","minimal","formal","success","927438","22949077348752","22949078154518"
"formal-minimal-native-small-0612","shell","native-small","minimal","formal","success","437382","22949085211027","22949085525323"
"formal-minimal-native-small-0612","transparent","native-small","minimal","formal","success","937386","22949088801482","22949089616706"
"formal-minimal-native-small-0613","shell","native-small","minimal","formal","success","422190","22949126438209","22949126737299"
"formal-minimal-native-small-0613","transparent","native-small","minimal","formal","success","952383","22949122158668","22949122979678"
"formal-minimal-native-small-0614","shell","native-small","minimal","formal","success","396133","22949130311895","22949130608428"
"formal-minimal-native-small-0614","transparent","native-small","minimal","formal","success","871839","22949133958495","22949134673685"
"formal-minimal-native-small-0615","shell","native-small","minimal","formal","success","435440","22949170523970","22949170841420"
"formal-minimal-native-small-0615","transparent","native-small","minimal","formal","success","1039692","22949166198460","22949167030131"
"formal-minimal-native-small-0616","shell","native-small","minimal","formal","success","460447","22949174124413","22949174434653"
"formal-minimal-native-small-0616","transparent","native-small","minimal","formal","success","911070","22949177707346","22949178499816"
"formal-minimal-native-small-0617","shell","native-small","minimal","formal","success","450877","22949214037857","22949214368150"
"formal-minimal-native-small-0617","transparent","native-small","minimal","formal","success","903028","22949209802327","22949210585425"
"formal-minimal-native-small-0618","shell","native-small","minimal","formal","success","402620","22949217537388","22949217836959"
"formal-minimal-native-small-0618","transparent","native-small","minimal","formal","success","925013","22949221144182","22949221944971"
"formal-minimal-native-small-0619","shell","native-small","minimal","formal","success","485445","22949258251309","22949258561380"
"formal-minimal-native-small-0619","transparent","native-small","minimal","formal","success","899598","22949254035094","22949254776134"
"formal-minimal-native-small-0620","shell","native-small","minimal","formal","success","445005","22949261801838","22949262130958"
"formal-minimal-native-small-0620","transparent","native-small","minimal","formal","success","895630","22949265401307","22949266175022"
"formal-minimal-native-small-0621","shell","native-small","minimal","formal","success","473958","22949302117929","22949302431106"
"formal-minimal-native-small-0621","transparent","native-small","minimal","formal","success","848719","22949297931985","22949298638251"
"formal-minimal-native-small-0622","shell","native-small","minimal","formal","success","424724","22949305688404","22949305995524"
"formal-minimal-native-small-0622","transparent","native-small","minimal","formal","success","965932","22949309336133","22949310188012"
